"","CLIC1","NHERF1","LDHA","ANXA1","GAPDH","HSPB1","EIF2S1","RPLP0","PTMA","ENO1","DBI","HSP90AA1","HSP90AB1","HMGB1","HSPA1A","TXN","HSPA8","TPT1","PKM","LGALS3","HNRNPA2B1","RPS3","CFL1","YWHAQ","TKT","PRDX6","CMPK1","ALDH3A1","HNRNPH1","YWHAB","PRDX2","PFN2","TALDO1","MDH1","PSMC4","RPS9","RPS5","HINT1","CRIP1","SUB1","EIF4A1","DSTN","ARF3","YWHAG","RPS7","RPS8","YWHAE","RPS14","RAN","FAU","PPIA","YWHAZ","RPL38","EIF5A","RACK1","YBX1","GSTO1","BASP1","YWHAH","PSME1","PRDX1","HNRNPA0","PRDX4","TUBB3","DDX39B","COTL1","PAFAH1B3","UGP2","CROCC","ABHD14B","NIBAN2","HNRNPAB","PTMS","train"
"A151Reporter.intensity.24",-1.26224454552912,NA,-1.40267414446823,-1.33229011105627,-1.99313546843461,-0.886306050429308,NA,-1.34138361171759,NA,0.444887128543504,0.145888270744907,-0.514217406436055,-1.52945668714119,0.439802722391143,-2.14503548270872,-3.26083980679615,-2.81367885393243,0.534182677019807,0.163931791650424,0.0602964386276927,-3.55901113632409,-0.635037971093835,-3.26651427094726,NA,-1.40032634080181,-2.47625074336519,-0.132297095462665,-0.421113746949876,-0.572853253133795,-0.608125124867978,-0.625028252443367,NA,0.41803266442729,-0.482276899102743,-0.516499375804349,-0.587435553120103,-0.160099498741592,-0.533278798211873,-2.27377923124715,-0.638569333585941,0.0963393261616471,-0.183923367273585,-0.405960184793457,-2.49978696945199,NA,-1.93224003473331,-1.15635825456422,-1.30638611788683,0.601104893297757,NA,-0.885637435712963,-0.357099615690722,NA,-0.876530992751839,-1.32779990763605,0.384027040258544,-1.21299972942107,NA,1.91381607337346,0.0383761493310528,-1.96898336301258,-3.41712675799896,-2.4005033467801,-2.33555500374626,-1.72035144017065,-2.12085073181338,NA,-0.683005484974431,-1.28184308850198,-0.52237708739665,-1.13652189670844,0.221210816013865,NA,1
"A151Reporter.intensity.25",0.375446698398084,NA,-0.783051397121935,0.275513150605991,0.141487325326818,-0.610100408942349,NA,0.664198351992662,NA,0.258130817687471,-0.197455931086737,0.133285378027074,0.395657496487,-0.103213663278043,0.0610935857921789,1.53268349335466,-0.140475334588467,-0.0468874687932569,0.141214039547124,-0.249114184121592,0.037294880984898,-0.428620285266638,0.444425997674596,0.730301609920852,0.806286767608227,-0.247051272107637,-0.231027408202871,-0.323007623987213,-0.667748100578932,-0.228620084548917,-1.20482079675577,NA,0.553115089369749,0.0469052903449969,-0.397087359205648,-0.618216101786045,-2.65633145463865,0.327147454243454,1.9432382114087,-0.0291003151380667,0.18225631278481,0.0162076746453834,0.270454172659518,0.318752919460554,NA,-0.194887808001407,-0.79702524113702,-2.44207715376758,-0.059117969081559,NA,0.311330499035309,-0.0587754512981213,NA,-0.200536857066148,0.125385128333593,0.380640192511483,0.778948249382854,-0.42932381789242,0.00255080223076005,0.383487531310119,0.132194617728627,-0.00657809433294226,-0.135545151291529,0.793391552059518,0.152782646856275,-1.76451500304491,NA,0.311105180256179,-1.75042297058198,0.684295461923312,-1.28395714789674,-0.215875588171676,NA,0
"A151Reporter.intensity.26",0.0382214765817994,NA,-1.38125027749377,-1.02638562984959,-0.524241315523314,-0.958524086331973,NA,0.367878582522685,NA,-0.385026555599328,-0.480155402136524,-1.26187599850408,-1.5150508761386,-0.870213932697695,0.164447974154731,-1.00819400498508,-0.709993755329659,0.0415304122644309,-0.249073089261279,-0.897046298473663,0.0336747083692668,0.192701244721808,-1.25800305306426,NA,-2.60946757991498,-1.566577331001,-0.464003194450619,-0.445287822083196,-0.128995816240467,-0.539974932746734,-0.123293448192957,NA,-0.297866009503572,-1.78423617588055,-0.0628352939092697,0.566774838816855,0.783909511852774,-0.494097175806569,-2.00758556862373,-0.559129534760045,0.300673295464794,0.73123610034713,-0.178486564330478,-1.24647265222952,1.22517984909997,0.424136929649421,-2.884181373807,2.00983612554808,-0.974200592342601,NA,-0.172803870942376,-0.989574321249519,NA,-0.642361137738689,0.118343644960353,0.241621870438562,-2.60436493420438,-1.31273044196412,-0.430079765359366,0.300815700781792,-0.477682559539873,-0.199675503675864,-0.47934342589091,-0.248387819726449,-0.974989941695579,-0.14028176800263,NA,-0.120797713614134,-0.883318832909823,-0.479705814633872,-1.51103172091801,0.0796861457969788,NA,1
"A151Reporter.intensity.27",-0.00851845190751151,NA,-0.982708609027592,-2.16082643810152,-0.75510043036495,-1.85724545110823,NA,-0.16745982873037,NA,-1.01552641544989,-0.074462837819003,-0.473755539023558,-0.734063995483222,0.355998932289661,-1.29750840249821,-1.2184446055839,-1.15212504139683,0.0761829022858597,-0.789665016807165,-0.11017159438908,-2.54312155515717,-0.62514453463826,-1.55256105569255,-2.46750022584457,-1.45198693055135,-2.81814507349525,-0.0301403621566897,-1.7070871007738,-0.665040819374768,-2.18192437026392,0.0799916085788805,NA,-0.165392537509013,-1.60589595938683,-0.12478893414365,0.0859114315527087,-2.62188818150777,-0.84336508965113,-3.35023463318524,-1.69142606570856,1.08906048176691,-2.01499903238683,-0.762512262998784,-0.694901824216027,NA,-1.46266319245373,-0.719932046339724,-1.71645790943675,-1.27404661985224,NA,-1.68786002123455,1.71182974598544,NA,-0.474780706370985,-0.259220388278072,-2.09007262336094,-1.90934859535829,NA,-0.556624544133792,1.089316159744,-3.29131623556205,-1.96498447853972,-3.6075820235767,-1.32127029606609,-1.25373736154989,-1.46842012584453,NA,-2.12083200728261,-2.68636686204466,-0.426990334984669,-2.39158102370599,0.678857889227135,NA,1
"A151Reporter.intensity.28",-2.6107394762925,NA,1.04653525096395,-0.777590406296612,0.395466498751709,1.31994683962139,NA,0.0940680880863301,NA,0.268293461713275,-0.137983957406611,0.0273621430040749,-0.363209456422196,-0.390493170593211,0.719786081764805,0.625597844754496,0.587643622063633,-0.00770576561021728,-0.125823706235458,0.293825894457875,0.422391801962506,-0.151714551415494,-0.0565526451508901,0.950598222688957,-0.171558164750516,3.36224959121309,-0.111177169490643,-0.0404397178197902,0.267226617748627,0.567937257989391,0.105605406485421,NA,0.0131947566680728,0.700096800593043,-0.0851271300101008,-0.607777578411533,0.631895035740194,0.29804522484767,-1.08052755665072,0.249716933781049,-0.987181046487241,0.657660507911935,0.0406160425809714,0.0228795862721291,NA,-0.131592419900846,0.0716608634631183,0.366587348409333,-0.552024227937828,NA,0.846164514790433,0.000359241575789369,NA,-0.481384849529707,1.11551779270913,-0.242881750591598,2.05988060148524,NA,0.167244464946499,0.122815152974524,1.16067849285225,0.364894591625026,0.635065023230933,-1.6075164246338,0.644639062157767,0.327887485482761,NA,-0.192559835712417,0.971055367517356,-0.0204665613896505,1.4757108394993,-0.0885198991697265,NA,0
"A151Reporter.intensity.29",1.06514166300277,NA,0.390838597597632,2.40401729025582,1.01090805738379,1.4934248192732,NA,1.90249521919083,NA,0.00962828803799259,0.680638592002674,1.99658132111153,1.52908328548113,-0.583699770422715,0.802631481798181,2.34561953668059,2.00502785099147,0.220031512102498,2.08313240228014,0.86934081586824,-0.0638801358784299,1.92239335782732,0.784148655396424,2.46943084713348,0.640666109774901,3.01606897503181,0.795728507976866,2.78508913646146,0.282123126988684,1.85201139611114,0.836843848265617,NA,-0.196886460077991,1.59733156673364,0.921715469686302,0.807412998826963,0.189336242038,1.31391892129452,0.779641421263247,1.14965696968258,0.145282251269619,2.0343722987559,0.59543497734547,1.56828899856539,-0.446158242442224,1.57463206567599,1.83419844210741,1.53296275543106,-0.49196287370512,NA,2.19547476476986,0.143953369266315,NA,0.966806435283598,0.617244237744135,0.138836030943612,8.95989752011064,1.01455529220941,-0.288322447851013,0.912459724993999,4.99280745421256,0.830964772940591,4.28177546095734,0.992689781940218,1.09872938724093,0.917579085056022,NA,0.32904931200642,2.67342525161085,1.03036279072268,4.89846470097819,-0.722232210945469,NA,0
"A151Reporter.intensity.31",-1.20883791467197,NA,-0.395440438921115,-0.43616282972425,-0.123260320387154,-1.52482651822222,NA,-1.16737058514639,NA,0.301544534311794,-0.092553504855785,-0.300023228698359,0.139565072197122,0.127184601538782,-0.582297907672188,0.586508522133734,-0.460589322284661,-0.141213185488221,0.337586757210344,-1.0452798623492,0.157569903934536,-0.047132123318331,-0.0854898803567193,-1.32226440181623,-0.613196212847873,NA,0.567814382655601,-1.71368814709964,0.169775026841258,-0.303684582661139,0.789265809392575,NA,-0.0203280009851295,0.279855255152496,1.1552570235191,-0.252002880732017,0.0691854438391604,1.50137150690425,-0.18050803927067,-0.0300942525713729,-0.0284799884540017,-0.544123689202984,0.720633188173871,-0.0415372148812027,NA,-0.914810934692512,0.155530797961898,-0.484890452410535,0.328174276043942,NA,0.55010383430522,0.265559934049677,NA,0.0888632092442116,0.384734425884624,0.445018637260099,0.359193034368568,0.434874221256877,0.0432350138004318,-0.00771381381689195,-0.409275679922666,0.192839771674467,-1.10286928501216,0.299814849016141,0.839168024153481,-0.136647533337103,NA,1.11492164091007,NA,-0.45972551673842,-2.81164044938638,0.851722939280023,NA,0
"A151Reporter.intensity.32",-0.182416258979955,NA,0.227610432490239,-0.601760727733429,-1.07553008211763,0.226981973943314,NA,1.24424120524713,NA,-1.60375841654591,-1.68597916821036,-1.31013761609619,-1.2284093667423,0.844169654194167,-0.196203331735431,-3.99013860985749,0.61708325357118,-0.204698995260813,-3.03686269904953,-1.63307165913295,0.0900852106301651,1.80843847904633,-0.845890687184001,-2.73886010368187,-2.60027196131288,-2.34169680026213,-0.23460640917966,-2.28790628868102,0.40630206191478,-0.0743445669807034,0.753676710875932,NA,-0.287429911917449,-0.723670443276974,0.0722899329512903,1.44942172017355,2.13981665500047,-0.134974102857036,-2.9855236072238,-1.31788284798055,-4.32405290692798,-3.30159971767104,-0.29762257388573,-0.221298609413608,1.06636320297695,1.5190479212431,-1.83391652409329,2.13266611995558,-1.77183578171665,NA,-2.16142843457577,-1.37274111535786,NA,0.149346146137861,-2.28370604388531,0.510379026919228,-0.7783219721209,NA,-0.674476945670859,0.136946171985547,1.62354266795245,0.463463693729729,3.34127650512705,-1.50397493731208,-0.880449727334408,-0.847160883514807,NA,0.893676909507837,-0.522772255036703,-1.73563894636861,-0.125766097105477,0.362916529949797,NA,1
"A151Reporter.intensity.4",0.125934866968736,NA,0.125474059898121,2.8848727720757,-0.283982212889525,2.74775830800884,NA,0.249939347942351,NA,0.259379351060893,0.704630825167792,0.0516983985516158,0.227226474567023,0.217638135807476,0.380327487117719,0.296238574823645,-0.506042350122047,0.568921339437971,0.185964592668578,0.747397731527322,1.0210392825927,-0.324458606094568,0.01438022052524,-0.163225641452626,0.0853854538518356,1.91074820741168,0.191661824258685,-1.86637262435331,-0.00752715349803067,-0.635863853109929,-0.462279567548623,NA,-0.214304873223332,-0.00372175825740231,-0.108648225326378,-1.10449368848948,-1.37304399181807,0.0264998656797634,1.60785343069708,0.706965435374235,-0.214737193874941,0.993672840662673,0.164864251175173,0.552393560325733,NA,0.135148558239935,0.823612185205418,-1.25722651493747,0.278528644596722,NA,0.0910583662101445,0.0443678828104679,NA,0.107774854551029,-0.272110479727691,0.19429633169309,4.1102769162127,-1.03173432351217,-0.155423835117401,-0.328275032668912,0.107682971569701,0.526612802324411,0.0610690697094028,0.852532696437942,1.19171855578533,0.233047491808255,NA,0.223295486614228,3.35760995501345,1.2920804602516,4.14574174915348,-0.0704694419160192,NA,0
"A151Reporter.intensity.5",0.489835246612013,NA,1.52879200861204,0.000431845958955651,0.535467963753226,0.891744321380679,NA,-2.15487726153942,NA,-0.17335723017479,0.865354075206516,0.387359591273235,-0.0394952018771903,0.700448980720285,-0.708294614959868,1.55570114526557,0.0198996056036217,0.764068468995258,-0.340875152911456,-0.18100871575502,-0.623829929771518,-0.964142007506615,0.136658730433489,-2.26819917220137,-0.155243989167712,2.43497793518006,-0.0926486013620553,0.106169292725819,-0.908189403210938,0.775627742182148,0.51821442387061,NA,1.27801497126865,-0.373495682278197,0.430710874243645,0.0308533332594659,-0.629073805906735,-0.0147881208919479,-1.58064684012126,-0.233356512850067,0.180123275163484,0.63273845748823,-0.305830986874492,0.573462340812835,NA,-0.611201715035179,-0.33789480035853,-1.41805872767447,0.457887452467447,NA,-0.963884206351102,0.142890464077446,NA,0.0546881210405315,0.723401928380399,-0.793345512501272,0.521070447689754,-0.86957215841531,0.227308114494746,-0.727358500620771,-0.023836435491703,-4.12442837127019,-1.53389897476101,-0.95733456200871,-1.78802509456533,-1.09884445928194,NA,-0.75534808839984,0.0783511324097127,-0.114351042443849,-2.70430637905987,0.0718176712133622,NA,1
"A151Reporter.intensity.6",0.358740041500513,NA,-0.502365715908851,0.0962967674944989,2.12146102000304,-0.421911801534573,NA,0.0418950879711346,NA,-0.226641547549061,0.597258435534304,0.251282719063993,1.07702725624256,-0.200136287388751,-0.123761929360356,2.21834718175039,-0.112859294679698,-0.333680419106128,-0.468594723255731,-0.297239812489321,0.373137146342861,0.762120632656176,1.45245865592574,2.83532353595206,0.13251388532377,-2.49654518788813,-0.316123640964417,-0.181262255439783,0.596907634779946,0.38599819040249,0.329623093861919,NA,-0.400497522322906,0.764847021279822,0.318389470871757,-0.105364713027463,0.56919560565466,0.810180519790361,5.13514560839371,0.38189664674795,0.351025254727238,2.53123800324791,0.540144625027345,0.676554330540579,NA,0.592267744931122,0.914235858260938,-0.173593929284422,0.408014077290977,NA,0.740057547569568,0.574781282103423,NA,0.946777797636928,0.129148465486491,0.680563942146968,-1.96290641094612,-0.771105484499067,0.142108852981688,0.587211541819413,0.337815636828106,1.47893979240604,0.601888250256474,2.47780067948053,-0.061561206073109,-0.182795366653568,NA,0.439174595958241,-1.6923425469246,-0.227575571474541,-0.173497556490453,-0.692432969367214,NA,0
"A151Reporter.intensity.7",-0.00600514119053656,NA,-1.74198886549258,-1.54938154774349,0.378488030687156,-0.790448306623846,NA,-0.289064170674116,NA,1.30987690760306,0.233981470813701,0.379803172559385,-0.305821589891477,0.0672491358310042,0.556661638156596,0.654792305462851,0.173193820446998,-0.174377975782159,0.379944955346318,-0.62709675786994,0.358508708534525,-0.141664676107994,0.362741575814173,-0.356167974558327,-0.395619256111742,-2.73574296516912,-0.0676521313839608,1.05903771346832,-0.199917638182273,0.698816133394608,-0.00854439793976916,NA,0.620499800063545,-1.57774760247024,-0.269551373777547,-0.0161533571917947,-1.10759108021696,-0.26269128300279,1.45527843193386,-0.0937043490821155,0.473932217557727,0.144375395537348,0.0281969882197446,0.363399030286575,NA,-0.492777361438473,-0.498400183780005,-0.531269011032629,0.106784859469506,NA,-0.86097991143495,0.0433026330584203,NA,0.617395688048665,0.428358284126664,-1.86523896155003,-1.33526992234613,-0.516340418511508,-0.474652377768478,-0.288516495085184,-3.14191324074909,-0.590863489252897,-1.6503469839888,-0.0480562719557851,-0.668932062448194,-0.392794675403169,NA,-0.399328697632155,-2.18826118869615,0.0206412104562045,0.121224917539536,-1.00389664188913,NA,0
"A151Reporter.intensity.8",0.0315153523997911,NA,0.090843502207129,1.01769124428291,0.607508445665057,-0.124500685756082,NA,0.291704566354944,NA,0.569454392821575,-0.0944860320044352,-0.658722111723241,0.698249220922072,0.434684170778131,0.513767552033249,-0.833256031701381,0.782470047349559,0.411439266384596,-1.16950867200613,0.104697603223914,0.695882628946993,0.501702930802626,-0.20256963093224,0.94550528112339,1.85211043881863,1.86969666873921,-0.132772631771294,-0.224496674030304,0.861607778740488,-0.570538513736786,0.285481130999981,NA,-0.336233122879452,0.290976599278668,0.101300063587331,0.073414834683317,0.180722836688998,0.13887058974858,-1.50549748607022,1.08618752962411,-0.634035911871593,-0.0591219546268457,0.157762548985763,-1.93615072138235,NA,1.32097497570507,0.44235905983055,1.45303154326275,-0.263238443075085,NA,-1.18069782510487,0.503244130621375,NA,-0.527939827013221,0.0364966666197377,1.30112744265811,1.86743528347188,1.3070464567636,0.508912394830146,-0.449743182425305,-1.220368353674,1.15810652162174,-0.716116661523173,0.185937029148138,0.679963596355715,-0.371928826088437,NA,0.470980733476549,3.81763422800468,1.47576470711912,3.10143103369287,0.394562245677223,NA,0
"A161Reporter.intensity.10",-0.357332525636054,1.34202288158787,1.70068611609943,0.618353485667453,0.245516611785769,0.939536090757738,NA,-0.262539403115556,0.494371989168745,-0.0749481867758003,0.0656089133907843,0.179386378090752,0.609392968340146,0.343813800979841,-0.911234324244592,-0.548065791598993,1.37958017293107,NA,-0.0202604125962375,0.189330908079316,1.34844819186489,0.108294247601517,-0.00529705050286822,0.922526434352548,0.154865783006607,1.57572945695331,-0.218835030511441,0.779425182536645,0.394777086746297,0.0257674802445722,0.0593107727249892,-0.21343199836845,0.639217584125773,0.307479797132755,0.376591823234182,-0.565339823444076,0.0797513881746359,-0.755608943765731,NA,-0.289533304390599,0.299304500400791,1.76467738343123,0.203223184592442,-0.382020172120559,NA,-0.041662142996867,0.549497378489539,-0.428721146075045,-0.105185625733925,-0.045645827167789,1.46717341136738,-0.391162403278663,0.714479094859574,1.01114093296979,-0.853245629058272,NA,0.973179628930206,-0.136557089202543,-0.0148612736153426,-0.234095956147274,0.645416987778495,1.74437873846929,3.28134784546365,-1.22894832425677,2.05708488587089,1.8097585110034,0.911895213306541,0.0420377891969498,NA,NA,0.615007001894912,0.652810150155132,-0.362942181975362,0
"A161Reporter.intensity.11",-1.02566371011858,-0.343968882109359,-2.03358261505862,0.808427914640269,-1.28435502263245,-0.44009633160083,NA,0.311721038809965,-1.86642153824965,-1.16286852272761,-0.600512089360618,0.429943217976949,-1.11761216038826,-0.444456982852704,-0.758628268081965,-0.235547910259914,-0.494678682455026,NA,-1.10948787441563,-0.0742616927155089,0.314079440024622,-0.00986097143959586,-1.25367802526606,-0.782226583428122,-0.753565609824173,-2.44303083389939,-0.581635160872483,-0.976817403274199,-0.396706032912305,-0.82192494203443,-1.0371744921171,0.132831918365508,-1.5981844568576,-1.06067974543077,-0.210418290818956,2.03623311470487,-1.21768742294527,-0.580365866260487,NA,-0.0231253262352099,-0.60222355701181,-1.55266436229666,-0.652727385165372,-1.06514261190043,NA,0.6530214481966,-1.56675224734265,0.137865308306833,-1.41767813052513,-0.266080985358926,-3.99861280702816,-1.25139049350627,0.481281779958393,-1.94800288378967,-1.42455405584389,NA,-0.813463538017286,-0.785539148294934,-0.719392316166223,-0.886929312973707,-2.23114196325036,0.610669035102709,-3.2536807487486,-4.97199716143336,-1.07765224851755,-0.738140263708538,-1.10317814148889,-1.09377382216285,NA,NA,-1.11594016705493,0.123567900390706,-1.80130078840901,1
"A161Reporter.intensity.12",-0.539970531547228,-2.8605099477269,0.867920289749499,-0.542306191102281,0.13872184095863,-0.237995590735582,NA,-0.0950202084512032,0.168632378520378,0.850783516360991,0.646025731168481,0.895434433245585,0.18656884762054,-0.155112792200517,0.439778408764373,-1.29759589947869,0.681489279501859,NA,-0.0399877439851258,-0.296311342561768,-0.206919997851817,-0.289641560503948,0.673550008894339,1.31279935837426,0.169882513190799,-0.830604698671659,-0.495452075846417,1.86675457094931,-0.365678982265604,-0.194268874917517,1.07706476222574,-1.06291642872555,-0.0520577465969277,1.06962294560457,0.169257056998578,-3.32906430125171,0.170458138735951,0.445338083532073,NA,0.327650765804404,0.51186024097913,1.35567161636456,0.287442310263511,0.10579107244573,2.55457102923871,-0.711440332701557,1.17597120285086,-0.688372817132295,1.01997995372459,-0.0879489480887136,0.33795958766034,0.52181633635547,-0.0768688455789298,0.324607131720282,-0.0190965905642384,NA,-1.32834311172599,0.659538727974725,0.507682244785986,-0.032249951929761,0.436619351646004,0.65924182255186,0.550028967173793,0.571898654127731,1.02895131051776,-1.13126549480243,-2.23523290749743,-0.185882976832574,NA,NA,1.0114496465868,-0.452056862369604,2.47267677343186,0
"A161Reporter.intensity.14",-0.0460004862193474,-1.4270704916046,0.275904438484493,-0.8930132564164,0.776660031802062,-0.0203238449969179,NA,-0.857001438109496,0.120459993784662,-0.0269151841193017,0.703891339501866,-0.0368681960905495,0.0540768727494778,0.32149378700003,-0.351828934317826,-0.244851031862631,0.157088960026177,NA,0.231842761190289,0.115387092496731,-0.0996579155956396,-0.15369439621715,0.369126929243156,0.51799876783148,-1.49689720115126,-1.41627116253523,-0.522666726223649,1.2019809275273,0.530575291746661,0.439766005661497,0.352827211027165,-0.876637212746067,-0.410787100917463,0.569158274424436,0.517433340763651,-0.531080626953414,0.551181753179211,0.0175029667644318,NA,0.183804800907891,0.217644453247702,0.586428976620491,0.181131480971047,0.704990135100053,NA,0.365638896687556,0.147918495490133,0.0643355333729921,-0.150953588610893,-0.417139214476998,0.445463539401968,0.00266585796739586,-0.5501022581108,0.65161360296711,-0.285933370094293,NA,-1.3361461616123,0.307030087731331,-0.332000720587413,0.137851637419073,0.273540818036528,0.179454907508404,1.14309151016854,0.412731643992216,0.85267353333487,-1.01688126410107,-0.0173560843557156,0.934395902797862,NA,NA,-0.139932352077601,0.0881260196005757,1.63782024482227,0
"A161Reporter.intensity.15",-1.63010813630507,-0.238455203133995,-2.12449169855502,-1.58442749238191,-0.0458024168194591,-0.815448734998268,NA,0.33536536848221,-0.785532354377086,-0.346002903752243,-1.00557464869212,-0.849009240882881,-2.21259687419422,-0.183779540667564,-0.535826766705316,-0.318971327884911,-1.3816348033917,NA,-1.43056680055025,1.58347706585616,-2.13335653182773,-1.37328823620594,-0.599100808199032,-3.29549561669631,-0.531670547335947,-0.917665216018858,-0.937105797139497,-0.834277292772242,-1.19920980441383,-0.317159853343564,-1.58133806419017,-0.028266787886919,-1.34217120076854,-1.2107825646876,0.38637256174641,0.73763356753883,-0.15143706148373,-0.856559950795822,NA,-0.918029068464907,-0.98892186065838,-1.72300578373913,-0.0501113067438155,-0.785374748099322,NA,0.125226012846135,-1.90253322512333,-0.324383124750913,-0.542125029404085,-0.553168623897257,-2.76407180590415,-1.40855602280935,-0.00685204794247898,-0.25961993386588,-1.35295238703639,NA,-0.0814945554470908,-0.409823350128392,-1.55679130537407,-1.31927557508178,-1.83349128699244,-2.05157092222907,-2.22530924444691,-1.22941660222527,-1.30368229933174,-0.291580687982848,-0.483664011002081,-0.0901287604699691,NA,NA,-0.533248732635768,-0.760522717363056,-2.70034438882397,1
"A161Reporter.intensity.16",-0.629112082578091,NA,-2.70958851843631,-2.86223863496522,0.615392633031938,0.0286496974147362,NA,0.156906023155749,-1.07539176286296,-0.94800667735043,0.548812607676437,0.691715381556733,-1.06707428061937,0.0807289779897788,-1.45655023834127,2.46908005311076,-1.33081927930864,NA,-1.38191211450299,-0.0926326834771777,-0.270442621273322,-1.74611383465787,-0.431825892085652,-0.438619828596232,-1.09967091010572,-0.920154081800315,-1.41544312366156,0.334029642067544,0.799137981935439,0.337017403229321,-0.639130536239662,NA,-1.11844694037433,-2.38495363652033,-0.519048881444678,0.0951857957013845,0.266378224093424,-0.697039461529875,NA,-0.226605961363577,-1.17364859928643,-0.155978136890272,-2.48760106028815,-0.0971299940181166,NA,-0.457111098714956,-1.89138690366078,-0.334128470850542,-0.47503682960303,-0.596813279222406,-2.40673484048524,-0.695350828603322,0.626358416178379,-2.03506416511795,0.170003503459805,NA,-2.30880869682615,-0.599499371534235,-0.447189819754645,0.295058573184419,-1.67220871601146,0.221284928221392,-0.835821930606512,-1.08834332408785,-1.84119717695631,-0.963150403460581,-1.09950372601839,0.175292406258925,NA,NA,-1.65051875376501,0.373280492087539,-0.959122722284497,0
"A161Reporter.intensity.17",-0.555731084307528,-1.51827501778678,0.435245216104793,-1.97758714178678,0.0479995643532111,-0.77647216572501,NA,-0.613801565326034,0.38623121609977,0.205542452757728,-0.319785762912123,0.442676274593233,0.388887498685632,1.30322506954083,0.2779681803941,-0.713788403904805,-0.368057311693635,NA,0.886883300326793,1.0246847219658,0.555172772967877,-0.333668105428111,-0.0666772851103376,0.471145064649422,-0.00656545545242992,-0.29221333948784,-0.568350320926839,3.14426589183499,-0.269253665353398,-0.266701655294369,0.104177750786173,-0.274493963163707,-0.30263831739118,0.113835008278127,0.118045359728901,-0.589838283360382,0.285190182859876,0.263872414333415,NA,-0.565185492768467,0.75890839302653,-0.197841511553698,0.142344406651826,0.267677605647974,-1.2348539619472,-0.23021666908738,0.302009589001158,-0.340473959471128,0.486702135663602,0.574754493500537,1.3561812906801,-0.144793100742166,-0.36341295701684,0.654119125038324,-0.274721915128023,NA,-0.690404532732163,-0.229950643671258,-0.403247912234143,0.255252920009408,-0.0813547293546284,0.00946332595457358,-0.418331294007381,0.0904617341540341,-0.187014870709969,-0.53157779617335,0.661856838247723,-0.290936583039651,NA,NA,-0.00453586335258288,0.838068341763177,0.863007294905807,0
"A161Reporter.intensity.18",0.347592690625247,2.4243083210542,2.12441131857394,1.41319853015236,0.329369472053857,2.67363680535092,NA,0.441405458492208,0.324562513912294,1.12570382939606,0.0016885669013196,-0.446125945113212,1.06236234080927,-0.0988264001666952,1.47753763913646,1.20875041590016,1.33375214752784,NA,1.11713044599695,0.696246005919795,0.684211487373549,0.402159209440419,0.901351975738299,1.59132755533204,1.42439277057078,2.0806603690896,1.37117498408269,0.661829804431311,0.414990926700304,0.769635970546008,0.637886449317019,0.668125263598313,1.55334199271027,2.31244938157541,0.854631851209666,-0.341038074969002,0.921312507587806,0.247527855173571,NA,0.312022283060391,0.159899696522826,1.73373115844091,0.506059670801574,0.221932648177739,-1.49178775453571,-0.0751386701137238,1.1926429063668,-0.380819516812334,0.579998709523602,0.445207262034259,1.91505529711074,0.869502831432906,0.254940877898022,1.19867953330862,0.156431444727403,NA,3.78240041660893,-0.102024589861632,0.638536118511118,0.46562357043249,2.73293531433403,0.865880990164988,2.12089643874493,1.27664095512761,1.08895184089899,1.8914982470114,1.33877054830734,-0.441116158806549,NA,NA,1.73860272555816,0.470610274922644,0.445655720209689,0
"A161Reporter.intensity.19",0.911632890786634,5.3440047735718,0.645261694902758,2.36987229026627,0.0472731221480362,0.06861340377374,NA,0.245647889490005,0.448682387974473,0.842119220351716,-0.521698755234779,-0.693264973778453,0.0880805719831208,-0.303424114783261,-0.175248096307005,-0.811540977200068,-0.298395890318107,NA,-0.66036450033554,-0.173174771144783,0.326747326335466,0.376639453503821,-0.662903395953643,0.160377330693969,0.468893456771925,-0.45504948278912,0.232803402314769,-0.401328453963867,0.440875816907404,0.359430838656747,-0.636555099226965,3.76914596802965,0.295010788824326,-0.647093280705752,-0.623516883730385,2.01311275016376,-0.407132599195328,-0.42244037917879,NA,-1.32670272353895,0.62358850993374,-0.26358140396865,0.690283816782235,-0.069402458182971,-1.21520027173161,0.406993133510311,-0.145820098938662,-0.260309341243817,0.66538500772486,-0.724111210438701,0.0946343697228047,0.1857790409127,0.126423896898948,0.38933847175203,0.330258898553301,NA,0.903745842530464,2.55417769235022,0.484892813908403,-0.0889211696078246,-0.197540446117484,1.76874649167214,-0.0640241906106319,0.263393408718564,1.84788231782296,0.454177813423313,-0.315141406743749,0.300764572093784,NA,NA,0.722501620336999,0.0996582145916276,-0.299206451221338,0
